# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  803       3.215027073093e-10       4.167175169747e-12      -1.972059002700e-12       0.000000000000e+00       1.940966408523e-14      -1.709084959325e-15      -2.267836141228e-16 
  804       3.211270130314e-10       4.173088347034e-12      -2.180258796834e-12       0.000000000000e+00       1.931877125151e-14      -1.689074933416e-15      -2.266136114865e-16 
  805       3.207818796346e-10       4.178546995152e-12      -2.388481212144e-12       0.000000000000e+00       1.922841198184e-14      -1.669288754702e-15      -2.264172610630e-16 
  806       3.204672717928e-10       4.183548651288e-12      -2.596656715818e-12       0.000000000000e+00       1.913858176126e-14      -1.649719497855e-15      -2.261943337977e-16 
  807       3.201831519729e-10       4.188090853302e-12      -2.804715121387e-12       0.000000000000e+00       1.904927597811e-14      -1.630360152214e-15      -2.259445997282e-16 
  808       3.199294804250e-10       4.192171139745e-12      -3.012585586756e-12       0.000000000000e+00       1.896048992366e-14      -1.611203621506e-15      -2.256678279827e-16 
  809       3.197062151742e-10       4.195787049898e-12      -3.220196612239e-12       0.000000000000e+00       1.887221879174e-14      -1.592242723559e-15      -2.253637867785e-16 
  810       3.195133120113e-10       4.198936123789e-12      -3.427476038585e-12       0.000000000000e+00       1.878445767838e-14      -1.573470190022e-15      -2.250322434207e-16 
  811       3.193507244843e-10       4.201615902228e-12      -3.634351045017e-12       0.000000000000e+00       1.869720158142e-14      -1.554878666078e-15      -2.246729643008e-16 
  812       3.192184038890e-10       4.203823926831e-12      -3.840748147258e-12       0.000000000000e+00       1.861044540019e-14      -1.536460710160e-15      -2.242857148948e-16 
  813       3.191162992609e-10       4.205557740048e-12      -4.046593195569e-12       0.000000000000e+00       1.852418393510e-14      -1.518208793671e-15      -2.238702597624e-16 
  814       3.190443573655e-10       4.206814885192e-12      -4.251811372775e-12       0.000000000000e+00       1.843841188729e-14      -1.500115300696e-15      -2.234263625446e-16 
  815       3.190025226902e-10       4.207592906465e-12      -4.456327192301e-12       0.000000000000e+00       1.835312385828e-14      -1.482172527720e-15      -2.229537859634e-16 
  816       3.189907374348e-10       4.207889348986e-12      -4.660064496203e-12       0.000000000000e+00       1.826831434957e-14      -1.464372683344e-15      -2.224522918192e-16 
  817       3.190089089242e-10       4.207702538384e-12      -4.862951568850e-12       0.000000000000e+00       1.818397844806e-14      -1.446709414593e-15      -2.219218681779e-16 
  818       3.190568112253e-10       4.207033934785e-12      -5.064936582087e-12       0.000000000000e+00       1.810011389648e-14      -1.429182416291e-15      -2.213634153818e-16 
  819       3.191341817552e-10       4.205885820924e-12      -5.265972422055e-12       0.000000000000e+00       1.801671905919e-14      -1.411792903456e-15      -2.207780722890e-16 
  820       3.192407536856e-10       4.204260526563e-12      -5.466011597495e-12       0.000000000000e+00       1.793379223956e-14      -1.394542092162e-15      -2.201669902357e-16 
  821       3.193762559289e-10       4.202160428654e-12      -5.665006238691e-12       0.000000000000e+00       1.785133167973e-14      -1.377431199525e-15      -2.195313330749e-16 
  822       3.195404131226e-10       4.199587951509e-12      -5.862908096430e-12       0.000000000000e+00       1.776933556030e-14      -1.360461443698e-15      -2.188722772160e-16 
  823       3.197329456154e-10       4.196545566965e-12      -6.059668540946e-12       0.000000000000e+00       1.768780200018e-14      -1.343634043856e-15      -2.181910116644e-16 
  824       3.199535694518e-10       4.193035794556e-12      -6.255238560874e-12       0.000000000000e+00       1.760672905628e-14      -1.326950220194e-15      -2.174887380601e-16 
  825       3.202019963577e-10       4.189061201677e-12      -6.449568762197e-12       0.000000000000e+00       1.752611472329e-14      -1.310411193910e-15      -2.167666707178e-16 
  826       3.204779337257e-10       4.184624403750e-12      -6.642609367201e-12       0.000000000000e+00       1.744595693345e-14      -1.294018187198e-15      -2.160260366658e-16 
  827       3.207810846004e-10       4.179728064398e-12      -6.834310213423e-12       0.000000000000e+00       1.736625355626e-14      -1.277772423240e-15      -2.152680756853e-16 
  828       3.211111476634e-10       4.174374895606e-12      -7.024620752602e-12       0.000000000000e+00       1.728700239831e-14      -1.261675126195e-15      -2.144940403500e-16 
  829       3.214678172191e-10       4.168567657891e-12      -7.213490049629e-12       0.000000000000e+00       1.720820120295e-14      -1.245727521186e-15      -2.137051960650e-16 
  830       3.218507831793e-10       4.162309160470e-12      -7.400866781500e-12       0.000000000000e+00       1.712984765013e-14      -1.229930834299e-15      -2.129028211067e-16 
  831       3.222597310492e-10       4.155602261430e-12      -7.586699236264e-12       0.000000000000e+00       1.705193935609e-14      -1.214286292563e-15      -2.120882066615e-16 
  832       3.226943419122e-10       4.148449867888e-12      -7.770935311973e-12       0.000000000000e+00       1.697447387318e-14      -1.198795123947e-15      -2.112626568654e-16 
  833       3.231542924152e-10       4.140854936166e-12      -7.953522515637e-12       0.000000000000e+00       1.689744868954e-14      -1.183458557349e-15      -2.104274888437e-16 
  834       3.236392547543e-10       4.132820471957e-12      -8.134407962170e-12       0.000000000000e+00       1.682086122894e-14      -1.168277822585e-15      -2.095840327495e-16 
  835       3.241488966595e-10       4.124349530488e-12      -8.313538373342e-12       0.000000000000e+00       1.674470885046e-14      -1.153254150381e-15      -2.087336318037e-16 
  836       3.246828813805e-10       4.115445216695e-12      -8.490860076730e-12       0.000000000000e+00       1.666898884830e-14      -1.138388772361e-15      -2.078776423341e-16 
  837       3.252408676714e-10       4.106110685384e-12      -8.666319004670e-12       0.000000000000e+00       1.659369845152e-14      -1.123682921042e-15      -2.070174338147e-16 
  838       3.258225097768e-10       4.096349141402e-12      -8.839860693205e-12       0.000000000000e+00       1.651883482379e-14      -1.109137829817e-15      -2.061543889050e-16 
  839       3.264274574164e-10       4.086163839804e-12      -9.011430281036e-12       0.000000000000e+00       1.644439506316e-14      -1.094754732952e-15      -2.052899034893e-16 
  840       3.270553557703e-10       4.075558086019e-12      -9.180972508473e-12       0.000000000000e+00       1.637037620181e-14      -1.080534865574e-15      -2.044253867163e-16 
  841       3.277058454648e-10       4.064535236020e-12      -9.348431716389e-12       0.000000000000e+00       1.629677520579e-14      -1.066479463660e-15      -2.035622610380e-16 
  842       3.283785625571e-10       4.053098696489e-12      -9.513751845165e-12       0.000000000000e+00       1.622358897481e-14      -1.052589764029e-15      -2.027019622493e-16 
  843       3.290731385212e-10       4.041251924989e-12      -9.676876433642e-12       0.000000000000e+00       1.615081434196e-14      -1.038867004333e-15      -2.018459395272e-16 
  844       3.297892002324e-10       4.028998430125e-12      -9.837748618075e-12       0.000000000000e+00       1.607844807352e-14      -1.025312423043e-15      -2.009956554702e-16 
  845       3.305263699533e-10       4.016341771717e-12      -9.996311131081e-12       0.000000000000e+00       1.600648686866e-14      -1.011927259446e-15      -2.001525861376e-16 
  846       3.312842653187e-10       4.003285560965e-12      -1.015250630059e-11       0.000000000000e+00       1.593492735921e-14      -9.987127536297e-16      -1.993182210889e-16 
  847       3.320624993210e-10       3.989833460617e-12      -1.030627604879e-11       0.000000000000e+00       1.586376610944e-14      -9.856701464755e-16      -1.984940634228e-16 
  848       3.328606802955e-10       3.975989185138e-12      -1.045756189109e-11       0.000000000000e+00       1.579299961581e-14      -9.728006796485e-16      -1.976816298170e-16 
  849       3.336784119054e-10       3.961756500874e-12      -1.060630493507e-11       0.000000000000e+00       1.572262430671e-14      -9.601055955873e-16      -1.968824505670e-16 
  850       3.345152931276e-10       3.947139226224e-12      -1.075244587940e-11       0.000000000000e+00       1.565263654223e-14      -9.475861374947e-16      -1.960980696260e-16 
  851       3.353709182375e-10       3.932141231805e-12      -1.089592501285e-11       0.000000000000e+00       1.558303261391e-14      -9.352435493280e-16      -1.953300446438e-16 
  852       3.362448767948e-10       3.916766440618e-12      -1.103668221318e-11       0.000000000000e+00       1.551380874450e-14      -9.230790757893e-16      -1.945799470061e-16 
  853       3.371367536281e-10       3.901018828221e-12      -1.117465694613e-11       0.000000000000e+00       1.544496108772e-14      -9.110939623157e-16      -1.938493618741e-16 
  854       3.380461288208e-10       3.884902422889e-12      -1.130978826435e-11       0.000000000000e+00       1.537648572802e-14      -8.992894550700e-16      -1.931398882236e-16 
  855       3.389725776959e-10       3.868421305790e-12      -1.144201480636e-11       0.000000000000e+00       1.530837868032e-14      -8.876668009304e-16      -1.924531388846e-16 
  856       3.399156753758e-10       3.851579955187e-12      -1.157128202251e-11       0.000000000000e+00       1.524063637328e-14      -8.762264417280e-16      -1.917902089247e-16 
  857       3.408750105748e-10       3.834384285169e-12      -1.169756399001e-11       0.000000000000e+00       1.517325710863e-14      -8.649655819153e-16      -1.911500707847e-16 
  858       3.418501720124e-10       3.816840624968e-12      -1.182084196782e-11       0.000000000000e+00       1.510623962621e-14      -8.538805794013e-16      -1.905311518546e-16 
  859       3.428407438465e-10       3.798955376746e-12      -1.194109720346e-11       0.000000000000e+00       1.503958262263e-14      -8.429677474053e-16      -1.899318636016e-16 
  860       3.438463056598e-10       3.780735015818e-12      -1.205831093317e-11       0.000000000000e+00       1.497328475103e-14      -8.322233543152e-16      -1.893506015221e-16 
  861       3.448664324452e-10       3.762186090879e-12      -1.217246438204e-11       0.000000000000e+00       1.490734462097e-14      -8.216436235461e-16      -1.887857450945e-16 
  862       3.459006945923e-10       3.743315224220e-12      -1.228353876413e-11       0.000000000000e+00       1.484176079826e-14      -8.112247333986e-16      -1.882356577313e-16 
  863       3.469486578736e-10       3.724129111963e-12      -1.239151528262e-11       0.000000000000e+00       1.477653180475e-14      -8.009628169180e-16      -1.876986867313e-16 
  864       3.480098834299e-10       3.704634524275e-12      -1.249637512990e-11       0.000000000000e+00       1.471165611824e-14      -7.908539617520e-16      -1.871731632325e-16 
  865       3.490839277568e-10       3.684838305598e-12      -1.259809948778e-11       0.000000000000e+00       1.464713217225e-14      -7.808942100096e-16      -1.866574021638e-16 
  866       3.501703426906e-10       3.664747374869e-12      -1.269666952754e-11       0.000000000000e+00       1.458295835588e-14      -7.710795581198e-16      -1.861497021977e-16 
  867       3.512686753945e-10       3.644368725746e-12      -1.279206641012e-11       0.000000000000e+00       1.451913301366e-14      -7.614059566898e-16      -1.856483457027e-16 
  868       3.523784683442e-10       3.623709426831e-12      -1.288427128624e-11       0.000000000000e+00       1.445565444536e-14      -7.518693103637e-16      -1.851515986955e-16 
  869       3.534992593143e-10       3.602776621896e-12      -1.297326529650e-11       0.000000000000e+00       1.439252090586e-14      -7.424654776810e-16      -1.846577107935e-16 
  870       3.546305813644e-10       3.581577530103e-12      -1.305902957156e-11       0.000000000000e+00       1.432973060493e-14      -7.331902709352e-16      -1.841649151670e-16 
