# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  163       4.988396968469e-10       7.058653397438e-14       2.964015379401e-12       9.724345276905e-16       4.111490949895e-12       7.963871738762e-14      -2.128079961236e-15 
  164       4.977633043426e-10       7.055732973147e-14       2.913797776078e-12       9.855566335661e-16       4.039766122281e-12       7.718692891926e-14      -2.099502602052e-15 
  165       4.967949455622e-10       7.050777769388e-14       2.863731178059e-12       9.987978455229e-16       3.969554418550e-12       7.481282595813e-14      -2.070952373472e-15 
  166       4.959342364591e-10       7.043810053526e-14       2.813845965875e-12       1.012158339432e-15       3.900850203241e-12       7.251482634906e-14      -2.042440908688e-15 
  167       4.951805277247e-10       7.034854621189e-14       2.764172226704e-12       1.025638264157e-15       3.833643373826e-12       7.029110413204e-14      -2.013979406352e-15 
  168       4.945328992021e-10       7.023938836607e-14       2.714739736587e-12       1.039237741040e-15       3.767919266382e-12       6.813958487352e-14      -1.985578616191e-15 
  169       4.939901543001e-10       7.011092672944e-14       2.665577942652e-12       1.052956863380e-15       3.703658561274e-12       6.605794099762e-14      -1.957248824613e-15 
  170       4.935508144071e-10       6.996348752634e-14       2.616715945337e-12       1.066795695916e-15       3.640837188832e-12       6.404358711748e-14      -1.928999840329e-15 
  171       4.932131133052e-10       6.979742387720e-14       2.568182480608e-12       1.080754274309e-15       3.579426235025e-12       6.209367536650e-14      -1.900840979959e-15 
  172       4.929749915837e-10       6.961311620183e-14       2.520005902186e-12       1.094832604626e-15       3.519391847142e-12       6.020509072963e-14      -1.872781053647e-15 
  173       4.928340910537e-10       6.941097262285e-14       2.472214163762e-12       1.109030662820e-15       3.460695139471e-12       5.837444637464e-14      -1.844828350675e-15 
  174       4.927877491613e-10       6.919142936899e-14       2.424834801226e-12       1.123348394213e-15       3.403292098972e-12       5.659807898340e-14      -1.816990625074e-15 
  175       4.928329934023e-10       6.895495117846e-14       2.377894914881e-12       1.137785712978e-15       3.347133490958e-12       5.487204408316e-14      -1.789275081238e-15 
  176       4.929665357353e-10       6.870203170233e-14       2.331421151671e-12       1.152342501620e-15       3.292164764772e-12       5.319211137784e-14      -1.761688359536e-15 
  177       4.931847669966e-10       6.843319390783e-14       2.285439687400e-12       1.167018610461e-15       3.238325959466e-12       5.155376007929e-14      -1.734236521926e-15 
  178       4.934837513131e-10       6.814899048178e-14       2.239976208953e-12       1.181813857120e-15       3.185551609474e-12       4.995217423856e-14      -1.706925037566e-15 
  179       4.938592205170e-10       6.785000423387e-14       2.195055896518e-12       1.196728025995e-15       3.133770650295e-12       4.838223807723e-14      -1.679758768430e-15 
  180       4.943073547860e-10       6.753683537819e-14       2.150703598875e-12       1.211760929352e-15       3.082920844333e-12       4.683956216589e-14      -1.652742126642e-15 
  181       4.948272056226e-10       6.721006140454e-14       2.106944411981e-12       1.226912597103e-15       3.032993537742e-12       4.532366292822e-14      -1.625879590533e-15 
  182       4.954184551945e-10       6.687027478448e-14       2.063803112339e-12       1.242183101156e-15       2.983992288378e-12       4.383502749299e-14      -1.599175202077e-15 
  183       4.960806447447e-10       6.651809615907e-14       2.021303951124e-12       1.257572494871e-15       2.935918624785e-12       4.237410469279e-14      -1.572632385187e-15 
  184       4.968131719015e-10       6.615417469389e-14       1.979470637113e-12       1.273080812771e-15       2.888772005358e-12       4.094130419215e-14      -1.546253931971e-15 
  185       4.976152879880e-10       6.577918843407e-14       1.938326319619e-12       1.288708070252e-15       2.842549777503e-12       3.953699561570e-14      -1.520041988967e-15 
  186       4.984860953321e-10       6.539384465928e-14       1.897893571423e-12       1.304454263292e-15       2.797247136790e-12       3.816150767630e-14      -1.493998043398e-15 
  187       4.994245445763e-10       6.499888023881e-14       1.858194371707e-12       1.320319368159e-15       2.752857086118e-12       3.681512730318e-14      -1.468122909410e-15 
  188       5.004294319873e-10       6.459506198656e-14       1.819250088987e-12       1.336303341120e-15       2.709370394872e-12       3.549809877007e-14      -1.442416714321e-15 
  189       5.014993967662e-10       6.418318701606e-14       1.781081464044e-12       1.352406118150e-15       2.666775558079e-12       3.421062282334e-14      -1.416878884864e-15 
  190       5.026329183578e-10       6.376408309549e-14       1.743708592860e-12       1.368627614643e-15       2.625058755571e-12       3.295285581015e-14      -1.391508133436e-15 
  191       5.038283137608e-10       6.333860900276e-14       1.707150909548e-12       1.384967725117e-15       2.584203811144e-12       3.172490880656e-14      -1.366302444340e-15 
  192       5.050837348374e-10       6.290765488046e-14       1.671427169287e-12       1.401426322929e-15       2.544192151713e-12       3.052684674570e-14      -1.341259060030e-15 
  193       5.063971656230e-10       6.247214259092e-14       1.636555431252e-12       1.418003259978e-15       2.505002766474e-12       2.935868754587e-14      -1.316374467360e-15 
  194       5.077664196364e-10       6.203302607122e-14       1.602553041549e-12       1.434698366418e-15       2.466612166063e-12       2.822040123872e-14      -1.291644383826e-15 
  195       5.091891371892e-10       6.159129168826e-14       1.569436616146e-12       1.451511450365e-15       2.428994341712e-12       2.711190909734e-14      -1.267063743813e-15 
  196       5.106627826955e-10       6.114795859371e-14       1.537222023809e-12       1.468442297608e-15       2.392120724413e-12       2.603308276446e-14      -1.242626684840e-15 
  197       5.121846419824e-10       6.070407907910e-14       1.505924369030e-12       1.485490671314e-15       2.355960144072e-12       2.498374338052e-14      -1.218326533803e-15 
  198       5.137518195989e-10       6.026073893080e-14       1.475557974963e-12       1.502656311744e-15       2.320478788670e-12       2.396366071185e-14      -1.194155793226e-15 
  199       5.153612361264e-10       5.981905778506e-14       1.446136366358e-12       1.519938935954e-15       2.285640163423e-12       2.297255227878e-14      -1.170106127500e-15 
  200       5.170096254881e-10       5.938018948305e-14       1.417672252489e-12       1.537338237511e-15       2.251405049940e-12       2.201008248381e-14      -1.146168349133e-15 
  201       5.186940397597e-10       5.894529120209e-14       1.390178033061e-12       1.554853938208e-15       2.217739267287e-12       2.107588537187e-14      -1.122335251344e-15 
  202       5.204134093803e-10       5.851542765386e-14       1.363667391679e-12       1.572485947944e-15       2.184637657924e-12       2.016963653608e-14      -1.098610359950e-15 
  203       5.221670893307e-10       5.809166071970e-14       1.338153783423e-12       1.590234215717e-15       2.152101738342e-12       1.929098467288e-14      -1.074999780837e-15 
  204       5.239543604670e-10       5.767508032030e-14       1.313649906680e-12       1.608098678508e-15       2.120132033486e-12       1.843952761473e-14      -1.051509404491e-15 
  205       5.257744283304e-10       5.726680467850e-14       1.290167687626e-12       1.626079261138e-15       2.088728058974e-12       1.761481152804e-14      -1.028144900658e-15 
  206       5.276264219566e-10       5.686798058198e-14       1.267718264704e-12       1.644175876132e-15       2.057888303307e-12       1.681633011116e-14      -1.004911712998e-15 
  207       5.295093926859e-10       5.647978364604e-14       1.246311973103e-12       1.662388423586e-15       2.027610210097e-12       1.604352379238e-14      -9.818150537457e-16 
  208       5.314223129727e-10       5.610341857634e-14       1.225958329235e-12       1.680716791025e-15       1.997890160277e-12       1.529577892789e-14      -9.588598983657e-16 
  209       5.333640751953e-10       5.574011943162e-14       1.206666015213e-12       1.699160853268e-15       1.968723454321e-12       1.457242699980e-14      -9.360509802128e-16 
  210       5.353334904655e-10       5.539114988644e-14       1.188442863333e-12       1.717720472291e-15       1.940104294463e-12       1.387274381408e-14      -9.133927851885e-16 
  211       5.373292874385e-10       5.505780349397e-14       1.171295840548e-12       1.736395497086e-15       1.912025766910e-12       1.319594869856e-14      -8.908895463989e-16 
  212       5.393501111227e-10       5.474140394866e-14       1.155231032949e-12       1.755185763531e-15       1.884479824068e-12       1.254120370092e-14      -8.685452388127e-16 
  213       5.413945216891e-10       5.444330534904e-14       1.140253630241e-12       1.774091094247e-15       1.857457266750e-12       1.190761278666e-14      -8.463635739188e-16 
  214       5.434609932813e-10       5.416489246042e-14       1.126367910224e-12       1.793111298460e-15       1.830947726402e-12       1.129422103710e-14      -8.243479943842e-16 
  215       5.455479128251e-10       5.390758097768e-14       1.113577223273e-12       1.812246171870e-15       1.804939647313e-12       1.070001384735e-14      -8.025016687119e-16 
  216       5.476535788382e-10       5.367281778796e-14       1.101883976809e-12       1.831495496507e-15       1.779420268840e-12       1.012391612427e-14      -7.808274858985e-16 
  217       5.497762002403e-10       5.346208123343e-14       1.091289619786e-12       1.850859040598e-15       1.754375607620e-12       9.564791484506e-15      -7.593280500922e-16 
  218       5.519138951621e-10       5.327688137402e-14       1.081794627164e-12       1.870336558428e-15       1.729790439789e-12       9.021441452429e-15      -7.380056752502e-16 
  219       5.540646897558e-10       5.311876025019e-14       1.073398484390e-12       1.889927790203e-15       1.705648283204e-12       8.492604658134e-15      -7.168623797973e-16 
  220       5.562265170041e-10       5.298929214563e-14       1.066099671874e-12       1.909632461914e-15       1.681931379653e-12       7.976956035420e-15      -6.958998812826e-16 
  221       5.583972155307e-10       5.289008385003e-14       1.059895649470e-12       1.929450285197e-15       1.658620677078e-12       7.473106019771e-15      -6.751195910383e-16 
  222       5.605745284094e-10       5.282277492180e-14       1.054782840953e-12       1.949380957199e-15       1.635695811791e-12       6.979599746344e-15      -6.545226088369e-16 
  223       5.627561019741e-10       5.278903795084e-14       1.050756618498e-12       1.969424160439e-15       1.613135090694e-12       6.494916247946e-15      -6.341097175492e-16 
  224       5.649398033926e-10       5.279051269658e-14       1.047812397473e-12       1.989579483366e-15       1.590919716922e-12       6.017745853131e-15      -6.138815837624e-16 
  225       5.671246985382e-10       5.282860325341e-14       1.045949031173e-12       2.009846176652e-15       1.569046805463e-12       5.547843855967e-15      -5.938393850301e-16 
  226       5.693101346935e-10       5.290466835115e-14       1.045165604330e-12       2.030223380961e-15       1.547517170054e-12       5.085230186756e-15      -5.739842126151e-16 
  227       5.714954270092e-10       5.302008641202e-14       1.045460329617e-12       2.050710204524e-15       1.526331147339e-12       4.629916007027e-15      -5.543168643304e-16 
  228       5.736798580729e-10       5.317625565603e-14       1.046830534765e-12       2.071305722811e-15       1.505488589198e-12       4.181903569900e-15      -5.348378396877e-16 
  229       5.758626774776e-10       5.337459420623e-14       1.049272649692e-12       2.092008978205e-15       1.484988855059e-12       3.741186080447e-15      -5.155473350452e-16 
  230       5.780431013906e-10       5.361654019400e-14       1.052782193618e-12       2.112818979677e-15       1.464830804223e-12       3.307747556058e-15      -4.964452387561e-16 
  231       5.802203121220e-10       5.390355186442e-14       1.057353762191e-12       2.133734702459e-15       1.445012788187e-12       2.881562686806e-15      -4.775311263168e-16 
  232       5.823934576935e-10       5.423710768150e-14       1.062981014608e-12       2.154755087716e-15       1.425532642962e-12       2.462596695809e-15      -4.588042555147e-16 
  233       5.845616514070e-10       5.461870643352e-14       1.069656660737e-12       2.175879042226e-15       1.406387681394e-12       2.050805199592e-15      -4.402635615766e-16 
  234       5.867239714134e-10       5.504986733831e-14       1.077372448241e-12       2.197105438046e-15       1.387574685488e-12       1.646134068456e-15      -4.219076523173e-16 
  235       5.888794602813e-10       5.553213014859e-14       1.086119149694e-12       2.218433112193e-15       1.369089898725e-12       1.248519286837e-15      -4.037348032868e-16 
  236       5.910271245654e-10       5.606705525722e-14       1.095886549712e-12       2.239860866314e-15       1.350929018388e-12       8.578868136715e-16      -3.857429529195e-16 
  237       5.931659343757e-10       5.665622380255e-14       1.106663432066e-12       2.261387466360e-15       1.333087187876e-12       4.741524427610e-16      -3.679296976817e-16 
  238       5.952948229456e-10       5.730123777368e-14       1.118437566811e-12       2.283011642262e-15       1.315558989032e-12       9.722166313517e-17      -3.502922872202e-16 
  239       5.974126862012e-10       5.800372011580e-14       1.131195697403e-12       2.304732087603e-15       1.298338434462e-12      -2.730104805842e-16      -3.328276195101e-16 
  240       5.995183823295e-10       5.876531483547e-14       1.144923527825e-12       2.326547459292e-15       1.281418959853e-12      -6.366595278197e-16      -3.155322360032e-16 
  241       6.016107313471e-10       5.958768710591e-14       1.159605709707e-12       2.348456377241e-15       1.264793416297e-12      -9.938517416740e-16      -2.984023167764e-16 
  242       6.036885146694e-10       6.047252337235e-14       1.175225829446e-12       2.370457424035e-15       1.248454062612e-12      -1.344724248566e-15      -2.814336756793e-16 
  243       6.057504746787e-10       6.142153145726e-14       1.191766395332e-12       2.392549144607e-15       1.232392557661e-12      -1.689425177869e-15      -2.646217554828e-16 
  244       6.077953142933e-10       6.243644066573e-14       1.209208824669e-12       2.414730045914e-15       1.216599952677e-12      -2.028113801542e-15      -2.479616230273e-16 
  245       6.098216965358e-10       6.351900189072e-14       1.227533430894e-12       2.436998596609e-15       1.201066683578e-12      -2.360960673771e-15      -2.314479643708e-16 
  246       6.118282441022e-10       6.467098771836e-14       1.246719410703e-12       2.459353226713e-15       1.185782563294e-12      -2.688147770604e-15      -2.150750799368e-16 
  247       6.138135389304e-10       6.589419253329e-14       1.266744831170e-12       2.481792327296e-15       1.170736774084e-12      -3.009868629584e-15      -1.988368796629e-16 
  248       6.157761217687e-10       6.719043262393e-14       1.287586616872e-12       2.504314250143e-15       1.155917859860e-12      -3.326328489391e-15      -1.827268781488e-16 
  249       6.177144917448e-10       6.856154628780e-14       1.309220537007e-12       2.526917307431e-15       1.141313718505e-12      -3.637744429470e-15      -1.667381898045e-16 
